Ημερομηνία,PM10 (μgr/m3),PM10 Valid,PM2.5 (μgr/m3),PM2.5 Valid,Measurement Duration,source_file,sheet_name,PM10 (μgr/Nm3),PM2.5 (μgr/Nm3)
2015-01-01,22.8,yes,15.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-02,31.0,yes,21.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-03,51.8,yes,35.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-04,50.3,yes,34.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-05,11.8,yes,8.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-06,16.1,yes,11.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-07,18.2,yes,12.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-08,49.9,yes,34.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-09,141.1,yes,96.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-10,199.3,yes,136.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-11,208.5,yes,143.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-12,49.1,yes,33.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-13,45.0,yes,30.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-14,164.9,yes,106.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-15,111.9,yes,76.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-16,115.0,yes,78.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-17,158.8,yes,109.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-18,120.7,yes,82.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-19,109.7,yes,75.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-20,146.7,yes,100.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-21,131.9,yes,90.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-22,100.4,yes,68.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-23,44.9,yes,30.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-24,31.9,yes,21.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-25,19.1,yes,13.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-26,19.3,yes,13.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-27,31.2,yes,21.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-28,32.6,yes,22.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-29,42.4,yes,29.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-30,26.9,yes,18.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-01-31,25.1,yes,17.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-01-Image,,
2015-02-01,21.9,yes,16.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-02,33.2,yes,22.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-03,47.4,yes,32.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-04,91.1,yes,62.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-05,92.2,yes,63.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-06,54.0,yes,37.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-07,48.6,yes,33.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-08,16.0,yes,11.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-09,20.3,yes,13.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-10,20.8,yes,14.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-11,26.7,yes,18.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-21,71.9,yes,49.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-22,54.1,yes,37.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-23,36.5,yes,25.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-24,47.3,yes,32.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-25,50.5,yes,34.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-26,42.6,yes,29.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-27,15.8,yes,10.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-02-28,39.5,yes,27.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-02-Image,,
2015-03-01,27.9,yes,19.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-02,55.3,yes,38.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-03,30.1,yes,20.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-04,24.8,yes,17.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-05,20.8,yes,14.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-06,17.1,yes,11.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-07,9.0,yes,8.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-08,12.7,yes,8.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-09,39.6,yes,27.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-10,83.0,yes,56.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-11,70.1,yes,48.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-12,30.6,yes,21.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-13,31.2,yes,21.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-14,45.8,yes,31.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-15,48.9,yes,33.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-16,74.1,yes,50.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-17,73.7,yes,51.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-18,31.6,yes,21.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-19,46.0,yes,31.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-24,55.0,yes,37.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-25,47.4,yes,32.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-26,42.3,yes,28.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-27,29.2,yes,20.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-28,13.3,yes,9.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-29,15.1,yes,10.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-30,53.9,yes,36.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-03-31,19.5,yes,13.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-03-Image,,
2015-04-01,29.7,yes,20.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-02,13.8,yes,9.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-03,34.9,yes,24.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-04,20.6,yes,13.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-05,27.7,yes,19.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-06,19.6,yes,13.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-07,13.0,yes,8.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-08,19.4,yes,13.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-09,30.7,yes,20.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-10,26.7,yes,18.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-11,53.4,yes,36.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-12,35.9,yes,24.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-13,41.3,yes,28.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-14,56.0,yes,38.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-15,22.7,yes,15.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-16,72.6,yes,50.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-17,74.4,yes,50.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-18,44.3,yes,30.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-19,23.1,yes,16.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-20,40.3,yes,27.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-21,39.8,yes,27.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-22,29.9,yes,20.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-23,16.4,yes,11.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-24,37.7,yes,25.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-25,41.3,yes,28.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-26,33.7,yes,23.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-27,43.7,yes,30.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-28,102.4,yes,70.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-29,37.8,yes,25.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-04-30,24.9,yes,17.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-04,,
2015-05-01,24.1,yes,17.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-02,30.0,yes,20.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-03,23.1,yes,15.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-04,28.7,yes,19.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-05,45.2,yes,30.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-06,43.7,yes,30.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-07,37.6,yes,25.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-08,22.3,yes,14.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-09,24.2,yes,16.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-10,18.9,yes,13.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-11,16.7,yes,11.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-12,27.2,yes,18.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-13,55.1,yes,37.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-14,104.6,yes,72.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-15,33.4,yes,22.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-19,27.7,yes,19.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-20,35.9,yes,24.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-21,63.3,yes,43.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-22,73.6,yes,50.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-23,108.0,yes,74.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-24,40.4,yes,27.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-25,20.0,yes,13.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-26,21.6,yes,15.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-27,15.4,yes,10.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-28,12.5,yes,8.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-29,14.2,yes,10.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-30,32.7,yes,22.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-05-31,22.4,yes,15.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-05,,
2015-06-01,23.8,yes,16.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-02,46.6,yes,31.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-03,41.7,yes,28.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-04,37.8,yes,25.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-05,22.9,yes,15.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-06,31.4,yes,22.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-07,20.6,yes,13.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-08,17.5,yes,11.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-09,29.3,yes,19.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-10,40.9,yes,27.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-11,27.5,yes,18.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-12,71.9,yes,48.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-13,79.4,yes,54.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-14,83.7,yes,57.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-15,48.5,yes,33.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-16,41.6,yes,28.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-17,24.7,yes,16.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-18,16.7,yes,12.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-19,18.4,yes,12.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-24,56.7,yes,38.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-25,28.3,yes,19.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-26,11.5,yes,7.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-27,12.7,yes,8.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-28,18.1,yes,12.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-29,21.0,yes,14.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-06-30,19.4,yes,13.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-06,,
2015-07-01,21.8,yes,15.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-02,94.4,yes,65.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-03,27.6,yes,18.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-04,26.5,yes,18.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-05,23.6,yes,16.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-06,58.4,yes,40.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-07,100.1,yes,68.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-08,90.5,yes,61.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-09,75.6,yes,51.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-10,30.4,yes,21.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-11,14.1,yes,9.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-12,20.9,yes,14.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-13,32.7,yes,22.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-14,28.5,yes,20.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-15,24.5,yes,17.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-16,30.0,yes,20.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-17,37.3,yes,25.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-18,23.8,yes,16.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-19,34.2,yes,23.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-20,42.4,yes,28.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-21,51.9,yes,35.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-22,38.0,yes,25.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-23,41.1,yes,27.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-24,58.3,yes,39.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-25,37.2,yes,25.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-26,39.9,yes,27.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-27,40.1,yes,27.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-28,51.2,yes,35.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-29,47.6,yes,32.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-07-30,50.4,yes,35.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-07,,
2015-08-04,58.2,yes,40.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-05,89.5,yes,60.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-06,49.4,yes,34.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-07,55.3,yes,38.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-08,31.6,yes,21.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-09,36.0,yes,24.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-10,31.1,yes,21.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-11,37.9,yes,25.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-12,42.0,yes,29.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-13,38.2,yes,26.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-14,43.1,yes,29.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-15,27.6,yes,19.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-16,28.3,yes,20.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-17,34.7,yes,23.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-18,24.3,yes,17.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-19,18.9,yes,13.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-20,31.5,yes,22.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-21,19.0,yes,13.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-22,10.7,yes,7.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-23,13.8,yes,9.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-24,29.4,yes,19.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-25,38.4,yes,25.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-26,50.1,yes,34.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-27,45.1,yes,30.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-28,50.1,yes,34.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-29,32.5,yes,22.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-30,43.7,yes,30.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-08-31,43.4,yes,29.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-08,,
2015-09-01,45.8,yes,30.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-02,43.9,yes,29.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-03,48.2,yes,32.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-04,43.3,yes,29.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-05,49.1,yes,33.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-06,42.3,yes,29.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-07,32.9,yes,23.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-08,19.8,yes,13.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-09,33.4,yes,23.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-10,27.0,yes,18.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-11,42.9,yes,29.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-12,15.4,yes,10.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-13,17.9,yes,12.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-14,56.8,yes,39.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-15,34.0,yes,23.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-16,36.5,yes,25.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-17,46.8,yes,31.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-18,52.4,yes,35.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-19,44.3,yes,30.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-24,67.7,yes,46.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-25,47.9,yes,32.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-26,25.3,yes,16.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-27,10.2,yes,7.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-28,13.7,yes,9.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-29,11.4,yes,7.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-09-30,13.2,yes,9.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-09,,
2015-10-01,21.5,yes,14.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-02,29.0,yes,19.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-03,42.5,yes,29.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-19,24.8,yes,16.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-20,50.3,yes,34.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-21,17.8,yes,12.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-22,6.8,yes,4.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-23,9.4,yes,6.0,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-24,24.2,yes,16.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-25,33.3,yes,23.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-26,48.4,yes,33.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-27,67.2,yes,45.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-28,24.5,yes,16.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-29,30.4,yes,20.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-30,53.8,yes,36.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-10-31,18.9,yes,12.9,yes,24 hours,data_pm_2015.xlsx,PM-2015-10,,
2015-11-01,31.4,yes,21.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-02,66.6,yes,45.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-03,74.1,yes,50.4,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-04,91.4,yes,63.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-05,87.4,yes,59.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-06,97.7,yes,66.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-07,75.7,yes,52.2,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-08,53.1,yes,36.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-09,71.2,yes,49.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-10,31.8,yes,21.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-11,38.1,yes,25.6,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-12,53.5,yes,36.1,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-13,69.2,yes,47.3,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-14,69.1,yes,47.7,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-15,42.7,yes,29.8,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-16,55.5,yes,38.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
2015-11-17,65.6,yes,44.5,yes,24 hours,data_pm_2015.xlsx,PM-2015-11,,
